Deputy_ID,Deputy_Name,Constituency,Parliamentary_Group,URL,Committee_Name,Committee_URL,Role
322,Vexler Silviu,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=322,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,Vicepreşedinte
323,Vidra Vlad-Andrei,5 / BIHOR,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=323,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
324,Vulpescu Ioan,25 / ILFOV,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=324,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,Vicepreşedinte
325,Vulpoiu Dorel,18 / GALAȚI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=325,Comisia pentru muncă şi protecţie socială,http://www.cdep.ro/pls/parlam/structura2015.co?idc=7&cam=2&leg=2024&idl=1,Secretar
326,Vușcan Voicu,1 / ALBA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=326,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
326,Vușcan Voicu,1 / ALBA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=326,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,Vicepreşedinte
327,Weber Mihai,20 / GORJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=327,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,Preşedinte
328,Wiener Adrian,2 / ARAD,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=328,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,Secretar
329,Zahoranszki Brigitta-Eva,26 / MARAMUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=329,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,
329,Zahoranszki Brigitta-Eva,26 / MARAMUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=329,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
330,Zakarias Zoltán,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=330,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
330,Zakarias Zoltán,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=330,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,Secretar
331,Zisopol Dragoș Gabriel,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=331,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
331,Zisopol Dragoș Gabriel,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=331,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,Preşedinte
